id,scenario,distribution,sample_size,data_type,replicate,obs_type,parameter,mean,median,q2.5,q5,q20,q35,q65,q80,q95,q97.5
203,fast growth,medium,200,exponential,15,,mean,5.1,5,4.4,4.5,4.7,4.9,5.2,5.4,5.8,6
204,fast growth,medium,200,exponential,16,,mean,4.8,4.8,4.3,4.4,4.6,4.7,4.9,5.1,5.4,5.5
205,fast growth,medium,200,exponential,17,,mean,4.7,4.7,4.3,4.3,4.5,4.6,4.8,5,5.2,5.4
206,fast growth,medium,200,exponential,18,,mean,5.4,5.4,4.7,4.8,5,5.2,5.5,5.7,6.2,6.5
207,fast growth,medium,200,exponential,19,,mean,4.8,4.8,4.3,4.3,4.5,4.7,4.9,5,5.4,5.5
208,fast growth,medium,200,exponential,20,,mean,5.4,5.3,4.6,4.7,5,5.1,5.5,5.8,6.3,6.6
209,fast growth,short,200,exponential,1,,mean,3.5,3.5,3.2,3.3,3.4,3.4,3.6,3.6,3.8,3.8
210,fast growth,short,200,exponential,2,,mean,3.4,3.4,3.2,3.2,3.3,3.3,3.4,3.5,3.6,3.6
211,fast growth,short,200,exponential,3,,mean,3.4,3.4,3.1,3.2,3.3,3.3,3.5,3.5,3.7,3.7
212,fast growth,short,200,exponential,4,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.6,3.7,3.8
213,fast growth,short,200,exponential,5,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.7,3.8,3.9
214,fast growth,short,200,exponential,6,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.9
215,fast growth,short,200,exponential,7,,mean,3.9,3.9,3.5,3.6,3.7,3.8,3.9,4,4.2,4.3
216,fast growth,short,200,exponential,8,,mean,3.6,3.6,3.3,3.4,3.5,3.5,3.7,3.7,3.9,3.9
217,fast growth,short,200,exponential,9,,mean,3.5,3.5,3.2,3.2,3.3,3.4,3.5,3.6,3.7,3.8
218,fast growth,short,200,exponential,10,,mean,3.5,3.4,3.2,3.3,3.4,3.4,3.5,3.6,3.7,3.7
219,fast growth,short,200,exponential,11,,mean,3.2,3.2,3,3,3.1,3.2,3.3,3.3,3.4,3.4
220,fast growth,short,200,exponential,12,,mean,3.3,3.2,3,3.1,3.2,3.2,3.3,3.3,3.5,3.5
221,fast growth,short,200,exponential,13,,mean,3.3,3.3,3.1,3.1,3.2,3.3,3.4,3.4,3.5,3.6
222,fast growth,short,200,exponential,14,,mean,3.5,3.5,3.4,3.4,3.5,3.5,3.6,3.6,3.7,3.8
223,fast growth,short,200,exponential,15,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.7,3.8,3.8
224,fast growth,short,200,exponential,16,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.5,3.6,3.7,3.7
225,fast growth,short,200,exponential,17,,mean,3.4,3.4,3.2,3.2,3.3,3.3,3.4,3.5,3.6,3.6
226,fast growth,short,200,exponential,18,,mean,3.4,3.4,3.2,3.2,3.3,3.3,3.4,3.5,3.6,3.6
227,fast growth,short,200,exponential,19,,mean,3.3,3.3,3.1,3.1,3.2,3.3,3.4,3.4,3.5,3.6
228,fast growth,short,200,exponential,20,,mean,3.2,3.2,3,3,3.1,3.2,3.2,3.3,3.4,3.5
229,growth,long,200,exponential,1,,mean,6.6,6.5,5.5,5.6,6,6.2,6.8,7.1,7.9,8.3
230,growth,long,200,exponential,2,,mean,7.6,7.4,5.9,6.1,6.7,7.1,7.8,8.4,9.7,10
231,growth,long,200,exponential,3,,mean,7.2,7.1,5.9,6.1,6.5,6.8,7.4,7.8,8.7,9.2
232,growth,long,200,exponential,4,,mean,6,6,5.1,5.2,5.5,5.8,6.2,6.4,7.1,7.3
233,growth,long,200,exponential,5,,mean,6.7,6.6,5.7,5.8,6.2,6.4,6.9,7.2,8,8.3
234,growth,long,200,exponential,6,,mean,6.5,6.4,5.5,5.6,6,6.2,6.6,6.9,7.6,7.9
235,growth,long,200,exponential,7,,mean,7.9,7.7,6.1,6.3,6.9,7.3,8.1,8.7,10,11
236,growth,long,200,exponential,8,,mean,6.6,6.5,5.4,5.6,6,6.2,6.7,7.1,8,8.3
237,growth,long,200,exponential,9,,mean,7.8,7.6,6.1,6.3,6.8,7.2,8,8.7,10,11
238,growth,long,200,exponential,10,,mean,6.3,6.2,5.3,5.4,5.8,6,6.4,6.7,7.3,7.6
239,growth,long,200,exponential,11,,mean,6.2,6.1,5.2,5.3,5.6,5.9,6.3,6.6,7.3,7.7
240,growth,long,200,exponential,12,,mean,7.7,7.5,6,6.2,6.8,7.1,7.9,8.5,9.9,10
241,growth,long,200,exponential,13,,mean,6.2,6.2,5.4,5.5,5.8,6,6.4,6.6,7.2,7.4
242,growth,long,200,exponential,14,,mean,7.1,7,5.7,5.9,6.3,6.6,7.3,7.8,8.9,9.5
243,growth,long,200,exponential,15,,mean,6.4,6.3,5.4,5.5,5.8,6.1,6.5,6.9,7.7,8.1
244,growth,long,200,exponential,16,,mean,7.8,7.6,6.2,6.4,6.9,7.2,8,8.6,9.9,11
245,growth,long,200,exponential,17,,mean,6.7,6.6,5.6,5.7,6.1,6.3,6.9,7.2,7.9,8.3
246,growth,long,200,exponential,18,,mean,6.5,6.5,5.6,5.7,6.1,6.3,6.7,7,7.6,7.8
247,growth,long,200,exponential,19,,mean,5.5,5.5,4.8,4.9,5.2,5.3,5.6,5.8,6.2,6.4
248,growth,long,200,exponential,20,,mean,6.9,6.8,5.6,5.7,6.2,6.5,7.1,7.6,8.8,9.4
249,growth,medium,200,exponential,1,,mean,5.2,5.1,4.6,4.7,4.9,5,5.3,5.4,5.7,5.9
250,growth,medium,200,exponential,2,,mean,5.3,5.2,4.7,4.8,5,5.1,5.4,5.5,5.8,5.9
251,growth,medium,200,exponential,3,,mean,5.6,5.5,4.9,5,5.2,5.4,5.7,5.9,6.3,6.4
252,growth,medium,200,exponential,4,,mean,5.7,5.7,5.1,5.2,5.4,5.5,5.8,6,6.3,6.4
253,growth,medium,200,exponential,5,,mean,4.9,4.9,4.5,4.5,4.7,4.8,5,5.1,5.3,5.4
254,growth,medium,200,exponential,6,,mean,5.6,5.6,5.1,5.2,5.4,5.5,5.7,5.8,6,6.1
255,growth,medium,200,exponential,7,,mean,5.1,5.1,4.6,4.7,4.9,5,5.2,5.4,5.6,5.8
256,growth,medium,200,exponential,8,,mean,5.4,5.4,4.8,4.9,5.1,5.3,5.5,5.7,6,6.2
257,growth,medium,200,exponential,9,,mean,5.8,5.8,5.2,5.3,5.5,5.7,6,6.2,6.6,6.7
258,growth,medium,200,exponential,10,,mean,5.8,5.7,5.1,5.2,5.4,5.6,5.9,6.1,6.5,6.7
259,growth,medium,200,exponential,11,,mean,5.5,5.5,4.9,5,5.2,5.3,5.6,5.8,6.1,6.2
260,growth,medium,200,exponential,12,,mean,5.5,5.5,4.9,5,5.2,5.4,5.6,5.8,6.2,6.3
261,growth,medium,200,exponential,13,,mean,4.9,4.9,4.5,4.5,4.7,4.8,5,5.2,5.4,5.5
262,growth,medium,200,exponential,14,,mean,5.1,5,4.6,4.7,4.9,5,5.1,5.3,5.5,5.6
263,growth,medium,200,exponential,15,,mean,5.4,5.4,4.8,4.9,5.1,5.2,5.5,5.7,6,6.1
264,growth,medium,200,exponential,16,,mean,5.7,5.6,5,5.1,5.4,5.5,5.8,5.9,6.3,6.4
265,growth,medium,200,exponential,17,,mean,6,6,5.3,5.4,5.7,5.8,6.2,6.4,6.8,7
266,growth,medium,200,exponential,18,,mean,5.3,5.3,4.7,4.8,5,5.2,5.4,5.6,5.9,6
267,growth,medium,200,exponential,19,,mean,5.2,5.2,4.7,4.8,4.9,5.1,5.3,5.4,5.6,5.8
268,growth,medium,200,exponential,20,,mean,5.8,5.8,5.2,5.3,5.5,5.6,5.9,6.1,6.4,6.5
269,growth,short,200,exponential,1,,mean,3.5,3.5,3.3,3.4,3.4,3.5,3.6,3.6,3.7,3.8
270,growth,short,200,exponential,2,,mean,3.4,3.4,3.2,3.2,3.3,3.4,3.4,3.5,3.6,3.6
271,growth,short,200,exponential,3,,mean,3.5,3.5,3.2,3.3,3.4,3.4,3.5,3.6,3.7,3.8
272,growth,short,200,exponential,4,,mean,3.3,3.3,3.1,3.1,3.2,3.3,3.3,3.4,3.5,3.5
273,growth,short,200,exponential,5,,mean,3.5,3.5,3.3,3.4,3.4,3.5,3.6,3.6,3.7,3.8
274,growth,short,200,exponential,6,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.5,3.6,3.7,3.7
275,growth,short,200,exponential,7,,mean,3.3,3.3,3.1,3.2,3.2,3.3,3.4,3.4,3.5,3.6
276,growth,short,200,exponential,8,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.6,3.7,3.8,3.8
277,growth,short,200,exponential,9,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.6,3.7,3.8
278,growth,short,200,exponential,10,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.5,3.6,3.7,3.7
279,growth,short,200,exponential,11,,mean,3.6,3.6,3.3,3.4,3.5,3.5,3.6,3.7,3.8,3.8
280,growth,short,200,exponential,12,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.5,3.6,3.7,3.8
281,growth,short,200,exponential,13,,mean,3.4,3.4,3.2,3.2,3.3,3.4,3.5,3.5,3.6,3.7
282,growth,short,200,exponential,14,,mean,3.4,3.4,3.2,3.2,3.3,3.3,3.4,3.5,3.6,3.6
283,growth,short,200,exponential,15,,mean,3.4,3.4,3.2,3.2,3.3,3.3,3.4,3.5,3.6,3.6
284,growth,short,200,exponential,16,,mean,3.7,3.7,3.5,3.6,3.7,3.7,3.8,3.8,3.9,4
285,growth,short,200,exponential,17,,mean,3.4,3.4,3.2,3.2,3.3,3.3,3.4,3.5,3.6,3.6
286,growth,short,200,exponential,18,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.8
287,growth,short,200,exponential,19,,mean,3.5,3.5,3.3,3.3,3.4,3.4,3.5,3.5,3.6,3.7
288,growth,short,200,exponential,20,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.6,3.8,3.8
289,stable,long,200,exponential,1,,mean,6.2,6.2,5.5,5.6,5.9,6,6.4,6.6,7,7.2
290,stable,long,200,exponential,2,,mean,6.8,6.7,5.9,6,6.3,6.5,6.9,7.2,7.7,8
291,stable,long,200,exponential,3,,mean,9.2,9,7.2,7.4,8.1,8.5,9.5,10,12,13
292,stable,long,200,exponential,4,,mean,6.8,6.8,5.9,6,6.4,6.6,7,7.2,7.8,8.1
293,stable,long,200,exponential,5,,mean,7.2,7.1,6.2,6.3,6.7,6.9,7.3,7.7,8.3,8.6
294,stable,long,200,exponential,6,,mean,9.7,9.5,7.7,7.9,8.5,9,10,11,12,13
295,stable,long,200,exponential,7,,mean,8.5,8.3,6.9,7.1,7.6,8,8.7,9.3,11,11
296,stable,long,200,exponential,8,,mean,7,7,6,6.2,6.6,6.8,7.2,7.5,8.1,8.3
297,stable,long,200,exponential,9,,mean,8.1,8,6.8,6.9,7.4,7.7,8.4,8.8,9.6,10
298,stable,long,200,exponential,10,,mean,7.5,7.4,6.4,6.5,6.9,7.2,7.7,8,8.8,9.2
299,stable,long,200,exponential,11,,mean,7.7,7.6,6.4,6.5,7,7.3,7.9,8.3,9.2,9.6
300,stable,long,200,exponential,12,,mean,6.8,6.7,5.8,5.9,6.3,6.5,6.9,7.2,7.9,8.2
301,stable,long,200,exponential,13,,mean,10,9.8,7.7,7.9,8.7,9.3,11,11,14,15
302,stable,long,200,exponential,14,,mean,8.3,8.1,6.8,6.9,7.5,7.8,8.6,9.1,10,11
303,stable,long,200,exponential,15,,mean,7.6,7.5,6.4,6.5,6.9,7.2,7.8,8.2,9,9.3
304,stable,long,200,exponential,16,,mean,7.4,7.3,6.4,6.5,6.9,7.1,7.5,7.8,8.4,8.7
305,stable,long,200,exponential,17,,mean,8.7,8.5,6.7,6.9,7.6,8,9,9.7,12,12
306,stable,long,200,exponential,18,,mean,6.8,6.8,5.9,6,6.3,6.5,7,7.3,7.9,8.2
307,stable,long,200,exponential,19,,mean,7.3,7.2,6.3,6.4,6.8,7,7.5,7.8,8.5,8.8
308,stable,long,200,exponential,20,,mean,7,6.9,5.9,6,6.4,6.7,7.2,7.5,8.3,8.7
309,stable,medium,200,exponential,1,,mean,5.5,5.5,5.1,5.1,5.3,5.4,5.6,5.7,6,6.1
310,stable,medium,200,exponential,2,,mean,6.3,6.2,5.5,5.6,5.9,6.1,6.4,6.6,7,7.2
311,stable,medium,200,exponential,3,,mean,5.5,5.4,4.9,5,5.2,5.3,5.6,5.7,6,6.1
312,stable,medium,200,exponential,4,,mean,5.6,5.6,5,5.1,5.4,5.5,5.7,5.9,6.2,6.4
313,stable,medium,200,exponential,5,,mean,5.8,5.8,5.3,5.4,5.6,5.7,5.9,6.1,6.3,6.5
314,stable,medium,200,exponential,6,,mean,5.4,5.4,4.9,5,5.2,5.3,5.5,5.6,5.9,6
315,stable,medium,200,exponential,7,,mean,6,5.9,5.3,5.4,5.6,5.8,6.1,6.3,6.7,6.9
316,stable,medium,200,exponential,8,,mean,5.7,5.6,5.1,5.2,5.4,5.5,5.8,5.9,6.3,6.4
317,stable,medium,200,exponential,9,,mean,5.5,5.5,5,5.1,5.3,5.4,5.5,5.7,5.9,6
318,stable,medium,200,exponential,10,,mean,5.9,5.8,5.3,5.4,5.6,5.7,6,6.1,6.5,6.6
319,stable,medium,200,exponential,11,,mean,5.8,5.8,5.2,5.3,5.5,5.6,5.9,6.1,6.4,6.6
320,stable,medium,200,exponential,12,,mean,5.9,5.9,5.2,5.3,5.6,5.7,6,6.2,6.5,6.7
321,stable,medium,200,exponential,13,,mean,6.1,6.1,5.5,5.6,5.9,6,6.3,6.4,6.7,6.9
322,stable,medium,200,exponential,14,,mean,6.1,6.1,5.4,5.5,5.8,5.9,6.2,6.4,6.8,7
323,stable,medium,200,exponential,15,,mean,5.8,5.8,5.2,5.3,5.5,5.7,5.9,6,6.3,6.5
324,stable,medium,200,exponential,16,,mean,5.9,5.9,5.3,5.4,5.6,5.7,6,6.2,6.5,6.6
325,stable,medium,200,exponential,17,,mean,5.9,5.9,5.4,5.5,5.7,5.8,6.1,6.2,6.5,6.6
326,stable,medium,200,exponential,18,,mean,5.7,5.6,5.1,5.2,5.4,5.5,5.8,5.9,6.2,6.3
327,stable,medium,200,exponential,19,,mean,6.2,6.2,5.6,5.6,5.9,6,6.3,6.5,6.9,7
328,stable,medium,200,exponential,20,,mean,5.7,5.7,5.2,5.2,5.4,5.6,5.8,6,6.4,6.5
329,stable,short,200,exponential,1,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.8
330,stable,short,200,exponential,2,,mean,3.8,3.8,3.5,3.6,3.7,3.7,3.8,3.9,4,4.1
331,stable,short,200,exponential,3,,mean,3.7,3.7,3.5,3.5,3.6,3.6,3.7,3.8,3.9,3.9
332,stable,short,200,exponential,4,,mean,3.7,3.7,3.4,3.4,3.6,3.6,3.7,3.8,3.9,3.9
333,stable,short,200,exponential,5,,mean,3.8,3.8,3.5,3.6,3.7,3.7,3.8,3.9,4,4
334,stable,short,200,exponential,6,,mean,3.7,3.7,3.4,3.5,3.6,3.6,3.7,3.8,3.9,3.9
335,stable,short,200,exponential,7,,mean,3.7,3.7,3.5,3.5,3.6,3.6,3.7,3.8,3.9,3.9
336,stable,short,200,exponential,8,,mean,3.4,3.4,3.2,3.2,3.3,3.4,3.5,3.5,3.6,3.7
337,stable,short,200,exponential,9,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.9
338,stable,short,200,exponential,10,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.6,3.7,3.7
339,stable,short,200,exponential,11,,mean,3.7,3.7,3.4,3.5,3.6,3.6,3.7,3.8,3.9,3.9
340,stable,short,200,exponential,12,,mean,3.7,3.7,3.5,3.5,3.6,3.6,3.7,3.8,3.8,3.9
341,stable,short,200,exponential,13,,mean,3.7,3.7,3.5,3.5,3.6,3.7,3.7,3.8,3.9,3.9
342,stable,short,200,exponential,14,,mean,3.4,3.4,3.2,3.2,3.3,3.3,3.4,3.5,3.5,3.6
343,stable,short,200,exponential,15,,mean,3.5,3.5,3.3,3.3,3.4,3.4,3.5,3.6,3.6,3.7
344,stable,short,200,exponential,16,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.8
345,stable,short,200,exponential,17,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.6,3.7,3.7
346,stable,short,200,exponential,18,,mean,3.7,3.7,3.5,3.5,3.6,3.7,3.7,3.8,3.9,3.9
347,stable,short,200,exponential,19,,mean,3.7,3.7,3.5,3.5,3.6,3.7,3.8,3.8,3.9,4
348,stable,short,200,exponential,20,,mean,3.5,3.5,3.3,3.3,3.4,3.4,3.5,3.6,3.7,3.7
349,120 days,,834,ebola_case_study,,real-time,mean,6.2,6.2,5.9,5.9,6,6.1,6.3,6.3,6.5,6.5
350,120 days,,1032,ebola_case_study,,retrospective,mean,6.1,6.1,5.9,5.9,6,6.1,6.2,6.2,6.3,6.4
351,180 days,,3149,ebola_case_study,,real-time,mean,,,,,,,,,,
352,180 days,,3532,ebola_case_study,,retrospective,mean,,,,,,,,,,
353,240 days,,2399,ebola_case_study,,real-time,mean,5.1,5.1,5,5,5.1,5.1,5.1,5.2,5.2,5.3
354,240 days,,2483,ebola_case_study,,retrospective,mean,5.1,5.1,5,5,5,5.1,5.1,5.1,5.2,5.2
355,60 days,,401,ebola_case_study,,real-time,mean,5.4,5.4,5.1,5.2,5.3,5.3,5.5,5.5,5.7,5.7
356,60 days,,428,ebola_case_study,,retrospective,mean,5.5,5.5,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.8
1,early outbreak,long,10,outbreak,1,,sd,7.3e+28,62,2.9,3.5,8.8,23,260,3500,4400000,2.2e+08
2,early outbreak,medium,10,outbreak,1,,sd,3.5e+71,16,1.3,1.5,3.1,6.1,68,900,4800000,2.2e+09
3,early outbreak,short,10,outbreak,1,,sd,2.3e+14,6.7,1.5,1.8,2.8,4.2,13,43,3800,140000
4,late outbreak,long,10,outbreak,1,,sd,3.8e+13,8.9,2.6,3,4.5,6.2,15,38,1800,22000
5,late outbreak,medium,10,outbreak,1,,sd,7.1e+09,12,3.4,3.8,5.8,8.1,19,49,970,7500
6,late outbreak,short,10,outbreak,1,,sd,1.1,1.1,0.94,0.96,1,1.1,1.1,1.2,1.3,1.3
7,near peak,long,10,outbreak,1,,sd,1e+33,94,3.1,3.9,9.7,25,630,18000,3.2e+09,7.4e+12
8,near peak,medium,10,outbreak,1,,sd,6.5e+11,3.1,1.2,1.4,1.9,2.4,4.4,8.6,270,6000
9,near peak,short,10,outbreak,1,,sd,2100,0.91,0.63,0.64,0.71,0.79,1.1,1.4,2.4,3.8
10,past peak,long,10,outbreak,1,,sd,8.6e+32,6.4,2.3,2.5,3.6,4.7,9.8,20,1400,45000
11,past peak,medium,10,outbreak,1,,sd,9.6e+65,13,2.6,3,4.7,7.2,28,140,91000,1.7e+07
12,past peak,short,10,outbreak,1,,sd,1.1e+120,2.5,1,1.2,1.5,2,3.5,6.7,400,15000
13,early outbreak,long,100,outbreak,1,,sd,3.9,3.5,2.2,2.4,2.9,3.2,4,4.6,6.4,7.7
14,early outbreak,medium,100,outbreak,1,,sd,1.8,1.7,1.3,1.4,1.5,1.6,1.8,2,2.3,2.4
15,early outbreak,short,100,outbreak,1,,sd,1.8,1.7,1.3,1.3,1.5,1.6,1.8,2,2.3,2.5
16,late outbreak,long,100,outbreak,1,,sd,13,11,6.9,7.4,8.8,10,13,15,21,25
17,late outbreak,medium,100,outbreak,1,,sd,3.8,3.7,2.9,3,3.3,3.5,3.9,4.2,4.8,5.1
18,late outbreak,short,100,outbreak,1,,sd,1.5,1.5,1.2,1.2,1.3,1.4,1.6,1.7,1.8,1.9
19,near peak,long,100,outbreak,1,,sd,8.9,7.6,4.3,4.7,5.8,6.6,8.7,11,17,23
20,near peak,medium,100,outbreak,1,,sd,3.6,3.4,2.6,2.7,3,3.2,3.7,4,4.8,5.3
21,near peak,short,100,outbreak,1,,sd,1.3,1.3,1,1.1,1.2,1.2,1.3,1.4,1.6,1.7
22,past peak,long,100,outbreak,1,,sd,6.7,6.3,4.4,4.6,5.3,5.8,6.9,7.8,10,11
23,past peak,medium,100,outbreak,1,,sd,3.6,3.6,2.8,2.9,3.2,3.4,3.8,4.1,4.6,4.9
24,past peak,short,100,outbreak,1,,sd,1.2,1.2,1,1,1,1.1,1.3,1.4,1.5,1.6
25,early outbreak,long,200,outbreak,1,,sd,6.1,5.6,3.6,3.8,4.6,5.1,6.3,7.3,10,12
26,early outbreak,medium,200,outbreak,1,,sd,3,2.9,2.1,2.2,2.5,2.7,3.1,3.3,4.1,4.4
27,early outbreak,short,200,outbreak,1,,sd,1.2,1.2,0.97,0.99,1.1,1.1,1.2,1.3,1.4,1.4
28,late outbreak,long,200,outbreak,1,,sd,8.5,8.2,6.1,6.4,7.2,7.7,8.8,9.6,11,12
29,late outbreak,medium,200,outbreak,1,,sd,4.5,4.4,3.7,3.8,4.1,4.2,4.6,4.8,5.4,5.6
30,late outbreak,short,200,outbreak,1,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.8
31,near peak,long,200,outbreak,1,,sd,7.4,7.1,4.9,5.2,6,6.5,7.7,8.7,11,12
32,near peak,medium,200,outbreak,1,,sd,4.8,4.7,3.6,3.8,4.2,4.4,5,5.4,6.3,6.7
33,near peak,short,200,outbreak,1,,sd,1.1,1.1,0.94,0.97,1,1.1,1.1,1.2,1.3,1.3
34,past peak,long,200,outbreak,1,,sd,6.9,6.7,5,5.2,5.9,6.3,7.1,7.8,9.1,9.8
35,past peak,medium,200,outbreak,1,,sd,4.4,4.3,3.5,3.6,3.9,4.2,4.5,4.8,5.3,5.5
36,past peak,short,200,outbreak,1,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.5,1.6,1.6
37,early outbreak,long,400,outbreak,1,,sd,5.2,5,3.7,3.9,4.4,4.7,5.4,5.9,7.2,7.7
38,early outbreak,medium,400,outbreak,1,,sd,2.3,2.3,2,2,2.2,2.2,2.4,2.5,2.7,2.8
39,early outbreak,short,400,outbreak,1,,sd,1.3,1.3,1.2,1.2,1.3,1.3,1.4,1.4,1.5,1.6
40,late outbreak,long,400,outbreak,1,,sd,7.6,7.5,6.2,6.3,6.9,7.2,7.9,8.3,9.2,9.7
41,late outbreak,medium,400,outbreak,1,,sd,4.1,4,3.5,3.6,3.8,3.9,4.2,4.3,4.6,4.7
42,late outbreak,short,400,outbreak,1,,sd,1.4,1.3,1.3,1.3,1.3,1.3,1.4,1.5,1.5,1.6
43,near peak,long,400,outbreak,1,,sd,6.5,6.4,4.8,5,5.6,6,6.7,7.3,8.4,8.9
44,near peak,medium,400,outbreak,1,,sd,3.3,3.3,2.8,2.9,3.1,3.2,3.4,3.6,3.9,4
45,near peak,short,400,outbreak,1,,sd,1.3,1.3,1.1,1.1,1.2,1.2,1.3,1.3,1.4,1.4
46,past peak,long,400,outbreak,1,,sd,7.2,7.1,5.7,5.8,6.4,6.8,7.5,8,8.9,9.4
47,past peak,medium,400,outbreak,1,,sd,3.6,3.6,3.1,3.2,3.3,3.5,3.7,3.8,4,4.2
48,past peak,short,400,outbreak,1,,sd,1.3,1.3,1.2,1.2,1.3,1.3,1.3,1.4,1.5,1.5
49,decay,long,200,exponential,1,,sd,8.6,8.1,5.7,6,6.9,7.6,8.9,9.9,12,14
50,decay,long,200,exponential,2,,sd,8.4,8,5.8,6,6.8,7.5,8.8,9.7,12,13
51,decay,long,200,exponential,3,,sd,13,11,7.2,7.7,9.2,10,13,15,21,24
52,decay,long,200,exponential,4,,sd,6.2,6,4.5,4.7,5.3,5.6,6.4,6.9,8.1,8.8
53,decay,long,200,exponential,5,,sd,5.7,5.6,4.3,4.5,4.9,5.2,5.9,6.4,7.6,8.2
54,decay,long,200,exponential,6,,sd,,,,,,,,,,
55,decay,long,200,exponential,7,,sd,15,13,7.7,8.2,10,12,15,19,29,36
56,decay,long,200,exponential,8,,sd,9,8.4,5.8,6.1,7.1,7.8,9.3,11,14,15
57,decay,long,200,exponential,9,,sd,7.7,7.4,5.3,5.5,6.2,6.8,8,8.9,11,12
58,decay,long,200,exponential,10,,sd,5.5,5.4,4.2,4.4,4.8,5.1,5.7,6.1,7.1,7.7
59,decay,long,200,exponential,11,,sd,8.3,8,5.6,5.9,6.8,7.4,8.7,9.7,12,13
60,decay,long,200,exponential,12,,sd,7,6.8,5,5.3,5.9,6.3,7.3,8,9.6,10
61,decay,long,200,exponential,13,,sd,7.3,7,5.1,5.4,6,6.5,7.5,8.3,10,11
62,decay,long,200,exponential,14,,sd,5.7,5.5,4.2,4.4,4.9,5.2,5.9,6.4,7.5,8.1
63,decay,long,200,exponential,15,,sd,10,9.5,6.4,6.7,7.8,8.6,10,12,16,18
64,decay,long,200,exponential,16,,sd,7.9,7.5,5.2,5.5,6.3,6.9,8.1,9,12,13
65,decay,long,200,exponential,17,,sd,7.2,6.9,5,5.2,5.9,6.4,7.4,8.2,10,11
66,decay,long,200,exponential,18,,sd,5.3,5.2,4,4.2,4.6,4.9,5.5,5.9,7,7.4
67,decay,long,200,exponential,19,,sd,5.5,5.4,4.2,4.3,4.8,5,5.7,6.1,7.1,7.6
68,decay,long,200,exponential,20,,sd,7.1,6.8,5.1,5.3,5.9,6.4,7.3,8.1,9.7,11
69,decay,medium,200,exponential,1,,sd,4.8,4.7,3.7,3.8,4.2,4.5,5,5.3,6,6.4
70,decay,medium,200,exponential,2,,sd,4.2,4.1,3.3,3.4,3.7,3.9,4.3,4.6,5.1,5.4
71,decay,medium,200,exponential,3,,sd,3.6,3.6,3,3.1,3.3,3.5,3.7,3.9,4.3,4.5
72,decay,medium,200,exponential,4,,sd,4.1,4,3.3,3.4,3.7,3.8,4.2,4.5,5,5.2
73,decay,medium,200,exponential,5,,sd,3.6,3.6,3,3.1,3.3,3.5,3.8,3.9,4.3,4.5
74,decay,medium,200,exponential,6,,sd,3.7,3.7,3,3.1,3.4,3.5,3.9,4.1,4.6,4.8
75,decay,medium,200,exponential,7,,sd,3.9,3.9,3.1,3.2,3.5,3.7,4,4.3,4.8,5
76,decay,medium,200,exponential,8,,sd,4.4,4.3,3.5,3.6,3.9,4.1,4.5,4.8,5.3,5.6
77,decay,medium,200,exponential,9,,sd,4.2,4.2,3.3,3.4,3.7,4,4.4,4.7,5.4,5.7
78,decay,medium,200,exponential,10,,sd,4,3.9,3.2,3.3,3.6,3.8,4.1,4.4,4.9,5.1
79,decay,medium,200,exponential,11,,sd,4,4,3.2,3.3,3.6,3.8,4.1,4.4,4.9,5.1
80,decay,medium,200,exponential,12,,sd,3.7,3.6,2.9,3,3.3,3.4,3.8,4,4.5,4.7
81,decay,medium,200,exponential,13,,sd,3.5,3.5,2.8,2.9,3.2,3.3,3.6,3.8,4.3,4.4
82,decay,medium,200,exponential,14,,sd,4.3,4.2,3.4,3.5,3.8,4,4.4,4.7,5.3,5.5
83,decay,medium,200,exponential,15,,sd,3.4,3.4,2.8,2.9,3.1,3.2,3.5,3.7,4,4.2
84,decay,medium,200,exponential,16,,sd,3,2.9,2.4,2.5,2.7,2.8,3,3.2,3.5,3.7
85,decay,medium,200,exponential,17,,sd,3.3,3.3,2.7,2.8,3,3.2,3.4,3.6,4,4.2
86,decay,medium,200,exponential,18,,sd,4,3.9,3.2,3.3,3.6,3.7,4.1,4.3,4.8,5.1
